"Volg nr.";ID-ON;"SR- Schadenr";"Datum Opname";"Status Schade";Proces;"Status proces";Opmerking1;Bron;"Datum Schouw";Weg;Baan;DVK;Strook;"Hm van";"Tot Hm";"Verl.
Aanw";"Sign.
aanw";"IVON Plan";"Risico klasse";"Ernst klasse";Schadebeeld;"Aantal (stuks)
gaten/ scheuren";"Lengte in m";"Breedte in m";"Opper vlakte in m2";"Huidige deklaag";Lussen;Onderzoek;"Datum Garantie tot1";"Unieke Garantie Code";"Naam Garantiegever";Opmerking2;"Type inzet";"Advies aanpak";Foto's;Schets;"Plan Datum";Opm.;Offertenr.;"Datum Mail Akkoord";Opdrachtnr.;"Opdracht Datum";"Kosten Indicatie";Opmerking3;"Datum Uitvoering";"Type Asfalt";"Datum Garantie tot2";Opmerking4;"Afl. dossier nr.";Volgnr.;"Def. Bedrag";"Datum Ontvangst RWS";"Datum Techn. Akkoord";"Datum Fin. Akkoord";"Datum Akkoord CM";"Datum PV";Opmerking5
272;272;;;;;;;;;;;Hersteld;Hersteld;;;OG;OG;;;A50;A50;HRL;HRL;;;?;?;189,700;189,700;189,700;189,700;ja;ja;ja;ja;;;?;?;?;?;gat;gat;0;0;;;;;;;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;273;;;;;;;;;;;Hersteld;Hersteld;;;OG;OG;;;A50;A50;HRL;HRL;;;?;?;189,740;189,740;189,740;189,740;ja;ja;ja;ja;;;?;?;?;?;gat;gat;0;0;;;;;;;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;274;;;;;;;;;;;Hersteld;Hersteld;;;OG;OG;;;A50;A50;HRL;HRL;;;?;?;189,750;189,750;189,750;189,750;ja;ja;ja;ja;;;?;?;?;?;gat;gat;0;0;;;;;;;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;275;;;;;;;;;;;Vervolg?;Vervolg?;;;OG;OG;;;A50;A50;HRL;HRL;;;R3;R3;190,750;190,750;190,750;190,750;ja;ja;ja;ja;;;?;?;?;?;gat;gat;0;0;;;;;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;276;;;;;;;;;;;Hersteld;Hersteld;;;OG;OG;;;A50;A50;HRR;HRR;;;R3;R3;158,900;158,900;158,900;158,900;ja;ja;ja;ja;;;?;?;?;?;gaten;gaten;0;0;;;;;;;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;277;;;;;;;;;;;Hersteld;Hersteld;;;OG;OG;;;A50;A50;HRR;HRR;;;?;?;182,900;182,900;182,900;182,900;nee;nee;ja;ja;;;?;?;?;?;gat;gat;0;0;;;;;;;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;278;;;;;;;;;;;Vervolg?;Vervolg?;;;OG;OG;;;A50;A50;ORL;ORL;;;R1;R1;162,350;162,350;162,350;162,350;nee;nee;ja;ja;;;?;?;?;?;gat;gat;0;0;;;;;;;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;279;;;;;;;;;;;nieuw;nieuw;;;800;800;3-9-2018;3-9-2018;A50;A50;HRR;HRR;;;R2;R2;161,300;161,300;;;nee;nee;nee;nee;;;;;;;"scheur ";"scheur ";1;1;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;280;;;;;;;;;;;nieuw;nieuw;;;800;800;4-9-2018;4-9-2018;A50;A50;HRR;HRR;;;vs;vs;183,600;183,600;183,700;183,700;ja;ja;ja;ja;;;;;;;Kolken;Kolken;;;;;;;;;n.t.b.;n.t.b.;;;;;n.t.b.;n.t.b.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;281;;;;;;;;;;;nieuw;nieuw;;;ON;ON;5-9-2018;5-9-2018;A15;A15;HRR;HRR;;;R1;R1;118,200;118,200;;;nee;nee;nee;nee;;;;;;;krasschade;krasschade;;;;;;;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;282;;;;;;;;;;;nieuw;nieuw;;;ON;ON;5-9-2018;5-9-2018;A12;A12;HRR;HRR;;;R2;R2;133,870;133,870;;;ja;ja;ja;ja;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;283;;;;;;;;;;;nieuw;nieuw;;;ON;ON;5-9-2018;5-9-2018;A50;A50;HRL;HRL;;;VS;VS;183,300;183,300;;;nee;nee;ja;ja;;;;;;;krasschade;krasschade;;;;;;;;;;;Ja;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;284;;;;;;;;;;;nieuw;nieuw;;;ON;ON;17-9-2018;17-9-2018;A50;A50;HRR;HRR;;;R2;R2;143,700;143,700;;;nee;nee;nee;nee;;;;;;;krasschade;krasschade;;;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;285;;;;;;;;;;;nieuw;nieuw;;;ON;ON;18-9-2018;18-9-2018;A50;A50;HRR;HRR;;;R1;R1;157,800;157,800;;;ja;ja;ja;ja;;;;;;;krasschade;krasschade;;;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;286;;;;;;;;;;;nieuw;nieuw;;;800;800;14-9-2018;14-9-2018;A50;A50;HRL;HRL;;;Spitstrook;Spitstrook;197,800;197,800;;;ja;ja;ja;ja;;;;;;;gat;gat;;;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;287;;;;;;;;;;;nieuw;nieuw;;;800;800;18-9-2018;18-9-2018;A50;A50;HRL;HRL;;;;;196,800;196,800;;;ja;ja;ja;ja;;;;;;;gat;gat;;;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;288;;;;;;;;;;;plan;plan;;;800;800;24-9-2018;24-9-2018;A50;A50;HRL;HRL;;;;;197,000;197,000;194,500;194,500;ja;ja;nee;nee;;;;;;;gat;gat;;;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9-10-2018;9-10-2018;;;;;;;;;;;;;;;;;;;;;;;;
289;289;;;7500093318;7500093318;;;;;;;Plan;Plan;;;OG;OG;;;A12;A12;HRR;HRR;;;VS;VS;126,950;126,950;;;nee;nee;ja;ja;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;290;;;7500093262;7500093262;;;;;;;Plan;Plan;;;OG;OG;;;A12;A12;HRR;HRR;;;VS;VS;134,290;134,290;;;ja;ja;ja;ja;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;291;;;7500081488;7500081488;;;;;;;Plan;Plan;;;OG;OG;;;A15;A15;HRR;HRR;;;VS;VS;137,950;137,950;;;nee;nee;nee;nee;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;292;;;7500090042;7500090042;;;;;;;Plan;Plan;;;OG;OG;;;A30;A30;HRL;HRL;;;VS;VS;8,050;8,050;;;ja;ja;nee;nee;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;293;;;7500087565;7500087565;;;;;;;Plan;Plan;;;OG;OG;;;A50;A50;HRL;HRL;;;VS;VS;146,100;146,100;;;nee;nee;nee;nee;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;294;;;7500079655;7500079655;;;;;;;Plan;Plan;;;OG;OG;;;A50;A50;HRL;HRL;;;VS;VS;162,800;162,800;;;ja;ja;ja;ja;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;295;;;7500073635;7500073635;;;;;;;Plan;Plan;;;OG;OG;;;A50;A50;HRR;HRR;;;VS;VS;141,340;141,340;;;nee;nee;nee;nee;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;296;;;7500085498;7500085498;;;;;;;Plan;Plan;;;OG;OG;;;A73;A73;HRL;HRL;;;VS;VS;93,350;93,350;;;nee;nee;;;;;-;-;-;-;Brandschade;Brandschade;;;;;;;;;??;??;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;297;;;;;;;;;;;nieuw;nieuw;;;ON;ON;22-9-2018;22-9-2018;A50;A50;HRR;HRR;;;R2-3;R2-3;156,200;156,200;;;ja;ja;nee;nee;;;;;;;Brandschade;Brandschade;;;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;298;;;;;;;;;;;nieuw;nieuw;;;800;800;25-9-2018;25-9-2018;A12;A12;HRL;HRL;;;R1;R1;145,200;145,200;145,100;145,100;nee;nee;ja;ja;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;299;;;;;;;;;;;nieuw;nieuw;;;800;800;25-9-2018;25-9-2018;A12;A12;HRL;HRL;;;;;197,500;197,500;197,400;197,400;;;;;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;300;;;;;;;;;;;nieuw;nieuw;;;800;800;27-9-2018;27-9-2018;A50;A50;HRL;HRL;;;;;148,600;148,600;148,700;148,700;ja;ja;nee;nee;;;;;;;gat;gat;;;;;;;;;;;;;;;9-11-2020;9-11-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;301;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;Spitstrook;Spitstrook;183,230;183,230;;;nee;nee;ja;ja;;;;;;;"Oude schade";"Oude schade";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;302;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;kantlijn;kantlijn;188,830;188,830;;;ja;ja;ja;ja;;;;;;;Sceurvorming;Sceurvorming;0;0;;;;;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;303;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;"Spits + R2";"Spits + R2";191,400;191,400;193,300;193,300;ja;ja;nee;nee;;;;;;;"Diverswe boorkernen";"Diverswe boorkernen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;304;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;"Spits + R2";"Spits + R2";191,400;191,400;193,300;193,300;ja;ja;nee;nee;;;;;;;Raveling;Raveling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;305;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;"Spits + R2";"Spits + R2";191,400;191,400;193,300;193,300;ja;ja;nee;nee;;;;;;;"Diverse oude  reparaties die loskomen ";"Diverse oude  reparaties die loskomen ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;306;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;R3;R3;194,280;194,280;194,900;194,900;ja;ja;nee;nee;;;;;;;"Ernstige rafeling";"Ernstige rafeling";;;;;;;;;ZOAB;ZOAB;;;;;30-4-2020;30-4-2020;;;"De jong en Zoon Beesd B.V.";"De jong en Zoon Beesd B.V.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;307;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON / OG";"ON / OG";;;A50;A50;HRL;HRL;;;R3;R3;190,720;190,720;191,330;191,330;ja;ja;ja;ja;;;;;;;"Ernsitge rafeling /langscheuren";"Ernsitge rafeling /langscheuren";0;0;;;;;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;308;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;All;All;196,800;196,800;197,200;197,200;ja;ja;ja;ja;;;;;;;"Rafeling en Craquel? ";"Rafeling en Craquel? ";;;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;309;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;196,300;196,300;196,400;196,400;ja;ja;ja;ja;;;;;;;"Craquel? ";"Craquel? ";;;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;310;;;;;;;def;def;;;hersteld;hersteld;;;800;800;16-10-2018;16-10-2018;A50;A50;HRL;HRL;;;R3;R3;197,300;197,300;;;ja;ja;nee;nee;;;;;;;"gat ";"gat ";1;1;;;;;;;"ZOAB TW";"ZOAB TW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9-10-2018;9-10-2018;;;;;;;;;;;;;;;;;;;;;;;;
311;311;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;196,620;196,620;;;ja;ja;ja;ja;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;312;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;196,680;196,680;;;ja;ja;ja;ja;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;313;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R3;R3;196,490;196,490;;;ja;ja;nee;nee;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;314;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R3;R3;194,930;194,930;;;ja;ja;ja;ja;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;315;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;ALL;ALL;197,700;197,700;198,980;198,980;ja;ja;ja;ja;;;;;;;"Diverse gaten en rafeling";"Diverse gaten en rafeling";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;316;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;199,050;199,050;200,100;200,100;ja;ja;ja;ja;;;;;;;"Diverse gaten en ernsirge rafeling rafeling";"Diverse gaten en ernsirge rafeling rafeling";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;317;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;200,500;200,500;201,050;201,050;ja;ja;ja;ja;;;;;;;"Diverse gaten en ernsirge rafeling";"Diverse gaten en ernsirge rafeling";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;318;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;186,700;186,700;;;ja;ja;ja;ja;;;;;;;"Oude repratie";"Oude repratie";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;319;;;;;;;;;"Spoed LVO";"Spoed LVO";"Spoed LVO";"Spoed LVO";;;"ON/ OG";"ON/ OG";;;A50;A50;HRL;HRL;;;R2;R2;187,080;187,080;;;ja;ja;nee;nee;;;;;;;"Oude repratie";"Oude repratie";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;320;;;;;;;;;;;nieuw;nieuw;;;800;800;22-10-2018;22-10-2018;A50;A50;HRL;HRL;;;R2;R2;148,200;148,200;;;nee;nee;nee;nee;;;;;;;gat;gat;;;;;;;;;ZOAB;ZOAB;;;;;5-9-2023;5-9-2023;;;"Combinatie waalkoppel";"Combinatie waalkoppel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;321;;;;;;;;;;;nieuw;nieuw;;;800;800;19-10-2018;19-10-2018;A50;A50;HRL;HRL;;;R4;R4;149,100;149,100;;;ja;ja;ja;ja;;;;;;;deuk;deuk;;;;;;;;;ZOABTW;ZOABTW;Ja;Ja;;;11-9-2020;11-9-2020;;;"Combinatie waalkoppel";"Combinatie waalkoppel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;322;;;;;;;;;;;nieuw;nieuw;;;spoed;spoed;18-6-2018;18-6-2018;A50;A50;HRR;HRR;;;R1;R1;182,500;182,500;;;nee;nee;ja;ja;;;;;;;krasschade;krasschade;;;;;;;;;ZOAB;ZOAB;Ja;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;323;;;;;;;;;;;nieuw;nieuw;;;800;800;23-10-2018;23-10-2018;A30;A30;HRL;HRL;;;1;1;14,350;14,350;;;nee;nee;nee;nee;;;;;;;gat;gat;;;;;;;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;324;;;;;;;;;;;nieuw;nieuw;;;800;800;24-10-2018;24-10-2018;A50;A50;HRL;HRL;c;c;Uitvoeger;Uitvoeger;198,200;198,200;;;ja;ja;nee;nee;;;;;;;gat;gat;;;;;;;;;ZOABTW;ZOABTW;Ja;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;325;;;;;;;;;;;nieuw;nieuw;;;800;800;30-10-2018;30-10-2018;A50;A50;HRR;HRR;;;R2+R3;R2+R3;194,000;194,000;;;ja;ja;ja;ja;;;;;;;gaten;gaten;;;;;;;;;ntb;ntb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;326;;;;;;;;;;;nieuw;nieuw;;;ON;ON;2-11-2018;2-11-2018;A12;A12;HRR;HRR;;;R3;R3;128,510;128,510;;;ja;ja;ja;ja;;;;;;;gat;gat;1;1;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;327;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A12;A12;HRL;HRL;;;ALL;ALL;145,100;145,100;145,160;145,160;nee;nee;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;328;;;;;;;;;LVO;LVO;hersteld;hersteld;;;ON;ON;;;A50;A50;HRL;HRL;;;R3;R3;163,160;163,160;161,800;161,800;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26-11-2018;26-11-2018;;;;;;;;;;;;;;;;;;;;;;;;
329;329;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A30;A30;HRR;HRR;;;R1;R1;19,100;19,100;19,540;19,540;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;330;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A30;A30;HRR;HRR;;;R2;R2;9,300;9,300;9,900;9,900;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;331;;;;;;;;;;;nieuw;nieuw;;;800;800;;;A15;A15;HRL;HRL;;;R1;R1;131,300;131,300;;;nee;nee;nee;nee;;;;;;;gat;gat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;332;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRR;HRR;;;div;div;156,000;156,000;158,000;158,000;ja;ja;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;333;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A12;A12;HRR;HRR;;;R2;R2;135,300;135,300;136,900;136,900;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;334;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A12;A12;HRR;HRR;;;div;div;149,200;149,200;149,700;149,700;ja;ja;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;335;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A12;A12;HRL;HRL;;;R3;R3;133,250;133,250;133,350;133,350;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;336;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A30;A30;HRL;HRL;;;div;div;8,000;8,000;10,750;10,750;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;337;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A30;A30;HRL;HRL;;;R1;R1;7,025;7,025;7,400;7,400;ja;ja;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;338;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A30;A30;HRL;HRL;;;R1;R1;14,100;14,100;14,700;14,700;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;339;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A30;A30;HRL;HRL;;;R2;R2;20,450;20,450;20,650;20,650;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;340;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A73;A73;HRL;HRL;;;R2;R2;111,800;111,800;112,050;112,050;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;341;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A73;A73;HRR;HRR;;;R2;R2;103,800;103,800;104,000;104,000;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
